TICKER,PERIOD,DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL,OPENINT
^SPX,5,20220922,184000,3766.21,3768.9,3765.13,3766.66,15179253,0
^SPX,5,20220922,184500,3766.69,3769.32,3764.1,3764.24,12636639,0
^SPX,5,20220922,185000,3764.44,3771.58,3764.21,3768.71,16034419,0
^SPX,5,20220922,185500,3768.83,3773.31,3766.06,3766.4,13113701,0
^SPX,5,20220922,190000,3766.29,3768.21,3763.17,3763.57,12789999,0
^SPX,5,20220922,190500,3763.86,3765.33,3760.38,3760.39,13725240,0
^SPX,5,20220922,191000,3760.1,3761.94,3757.9,3758.43,12159566,0
^SPX,5,20220922,191500,3757.89,3759.44,3754.89,3758.59,14283728,0
^SPX,5,20220922,192000,3758.41,3760.99,3757.3,3758.48,10274928,0
^SPX,5,20220922,192500,3758.16,3763.89,3758.16,3763.89,12504730,0
^SPX,5,20220922,193000,3763.91,3767.41,3763.91,3767.21,13527326,0
^SPX,5,20220922,193500,3767.3,3768.64,3765.57,3766.61,13446928,0
^SPX,5,20220922,194000,3766.16,3767.81,3763.88,3763.88,12457152,0
^SPX,5,20220922,194500,3763.4,3766.54,3761.91,3765.55,14276970,0
^SPX,5,20220922,195000,3765.63,3771.8,3765.63,3771.35,13801784,0
^SPX,5,20220922,195500,3771.01,3772.46,3768.61,3769.56,16785435,0
^SPX,5,20220922,200000,3769.25,3770.76,3764.25,3764.25,15369280,0
^SPX,5,20220922,200500,3763.59,3766.9,3761.33,3761.34,15272986,0
^SPX,5,20220922,201000,3761.33,3762.28,3758.79,3759.16,15126881,0
^SPX,5,20220922,201500,3758.93,3761.01,3757.7,3758.43,14998328,0
^SPX,5,20220922,202000,3758.4,3759.19,3752.53,3753.55,18869361,0
^SPX,5,20220922,202500,3753.07,3758.82,3752.32,3756.72,16471711,0
^SPX,5,20220922,203000,3756.88,3760.63,3755.29,3759.14,17092127,0
^SPX,5,20220922,203500,3759.06,3762.39,3757.09,3761.62,15375384,0
^SPX,5,20220922,204000,3762.38,3762.73,3759.64,3760.64,12065896,0
^SPX,5,20220922,204500,3760.61,3760.61,3754.95,3757.39,15664358,0
^SPX,5,20220922,205000,3757.54,3770.5,3757.54,3767.18,19657104,0
^SPX,5,20220922,205500,3768.2,3770.63,3766.32,3768.36,14966808,0
^SPX,5,20220922,210000,3768.79,3777.63,3768.79,3774.96,24486008,0
^SPX,5,20220922,210500,3775.25,3777.97,3773.85,3775.48,18869679,0
^SPX,5,20220922,211000,3776.32,3785.12,3776.27,3785.07,23594822,0
^SPX,5,20220922,211500,3785.05,3785.06,3777.16,3777.16,21924574,0
^SPX,5,20220922,212000,3777.27,3777.65,3771.69,3771.78,21383377,0
^SPX,5,20220922,212500,3771.65,3775,3767.52,3775,21945484,0
^SPX,5,20220922,213000,3775.49,3780.07,3775.29,3779.25,27717720,0
^SPX,5,20220922,213500,3779.72,3783.23,3777.06,3778.12,26264149,0
^SPX,5,20220922,214000,3777.31,3778.61,3774.14,3776.87,26135644,0
^SPX,5,20220922,214500,3777.47,3789.6,3777.11,3787.6,41703932,0
^SPX,5,20220922,215000,3785.61,3785.61,3771.58,3771.92,54006443,0
^SPX,5,20220922,215500,3771.8,3771.8,3757,3757.99,315079364,0
^SPX,5,20220923,153000,3727.14,3727.14,3709.32,3713.59,77957975,0
^SPX,5,20220923,153500,3713.55,3713.55,3702.17,3704.2,39214125,0
^SPX,5,20220923,154000,3703.26,3706.66,3700.19,3704.54,38069677,0
^SPX,5,20220923,154500,3704.36,3707.89,3698.57,3699.62,40720124,0
^SPX,5,20220923,155000,3699.14,3699.14,3692.36,3695.14,34962327,0
^SPX,5,20220923,155500,3694.84,3697.55,3691.4,3691.4,29450153,0
^SPX,5,20220923,160000,3691.55,3693.05,3688.47,3692.79,34006549,0
^SPX,5,20220923,160500,3692.81,3695.91,3691.61,3694.58,27729792,0
^SPX,5,20220923,161000,3694.36,3701.33,3694.1,3696.79,29146669,0
^SPX,5,20220923,161500,3696.76,3697.09,3692.56,3694.65,28251690,0
^SPX,5,20220923,162000,3694.93,3695.91,3691.31,3692.76,24317319,0
^SPX,5,20220923,162500,3692.79,3700.9,3691.34,3700.07,27694837,0
^SPX,5,20220923,163000,3700.63,3700.95,3693.64,3693.64,24499107,0
^SPX,5,20220923,163500,3693.3,3694.79,3690.8,3692.22,24189232,0
^SPX,5,20220923,164000,3691.8,3695.35,3691.35,3693.12,26591219,0
^SPX,5,20220923,164500,3693.82,3696.22,3691.93,3691.97,22952850,0
^SPX,5,20220923,165000,3691.63,3695.92,3688.04,3695.25,24699730,0
^SPX,5,20220923,165500,3694.5,3697.36,3688.54,3688.72,23160009,0
^SPX,5,20220923,170000,3688.6,3689.83,3686.39,3689.2,22464184,0
^SPX,5,20220923,170500,3689.11,3697.16,3689.11,3694.27,23604198,0
^SPX,5,20220923,171000,3695.29,3696.68,3690.1,3690.14,20908474,0
^SPX,5,20220923,171500,3689.86,3697.01,3689.86,3696.96,18486475,0
^SPX,5,20220923,172000,3696.83,3701.86,3694.9,3701.4,19483391,0
^SPX,5,20220923,172500,3700.01,3700.26,3691.29,3691.57,19676089,0
^SPX,5,20220923,173000,3692.3,3695.58,3692.17,3693.59,17689411,0
^SPX,5,20220923,173500,3693.32,3694.13,3689.13,3689.35,15641239,0
^SPX,5,20220923,174000,3688.77,3689.73,3683.62,3683.62,21476449,0
^SPX,5,20220923,174500,3683.07,3683.07,3677.13,3679.15,22914998,0
^SPX,5,20220923,175000,3680.15,3684.14,3679.87,3682.13,17039260,0
^SPX,5,20220923,175500,3681.96,3683.14,3681.07,3682.87,15065361,0
^SPX,5,20220923,180000,3682.16,3682.82,3677.42,3679.8,17865550,0
^SPX,5,20220923,180500,3680.28,3680.79,3672.8,3674.7,20129194,0
^SPX,5,20220923,181000,3674.84,3675.14,3672.34,3674.18,16692099,0
^SPX,5,20220923,181500,3674.01,3675.69,3672.4,3675.32,18254555,0
^SPX,5,20220923,182000,3675.56,3676.6,3670.9,3671.71,19520844,0
^SPX,5,20220923,182500,3672.03,3673.77,3665.47,3665.47,17298708,0
^SPX,5,20220923,183000,3665.24,3666.57,3663.01,3665.01,19616413,0
^SPX,5,20220923,183500,3664.64,3668.82,3664.35,3668.42,17573105,0
^SPX,5,20220923,184000,3668.25,3668.71,3665.75,3666.46,19280133,0
^SPX,5,20220923,184500,3666.4,3672.54,3665.5,3672.54,18029292,0
^SPX,5,20220923,185000,3672.37,3680.3,3672.24,3679.32,17913185,0
^SPX,5,20220923,185500,3680.06,3680.89,3676.54,3680.78,15811726,0
^SPX,5,20220923,190000,3680.39,3685.56,3678.25,3683.65,19499076,0
^SPX,5,20220923,190500,3682.58,3682.88,3679.02,3680,14543787,0
^SPX,5,20220923,191000,3680.08,3683.21,3679.63,3681.13,14571221,0
^SPX,5,20220923,191500,3680.81,3685.49,3680.63,3685.49,14611813,0
^SPX,5,20220923,192000,3685.48,3685.5,3680.49,3680.51,13840291,0
^SPX,5,20220923,192500,3679.57,3680.04,3672.42,3672.42,16328225,0
^SPX,5,20220923,193000,3672.2,3676.81,3672.11,3676.35,17024243,0
^SPX,5,20220923,193500,3675.94,3676.2,3672.4,3672.51,13532772,0
^SPX,5,20220923,194000,3672.3,3673.09,3669.86,3672.92,16172566,0
^SPX,5,20220923,194500,3672.92,3677.1,3672.11,3674.79,14295245,0
^SPX,5,20220923,195000,3674.86,3675.68,3673.94,3675.48,11736742,0
^SPX,5,20220923,195500,3675.63,3677.44,3672.55,3676.56,14559917,0
^SPX,5,20220923,200000,3675.68,3676.78,3670.64,3676.43,18003258,0
^SPX,5,20220923,200500,3676.36,3680.02,3670.84,3670.92,17700002,0
^SPX,5,20220923,201000,3669.81,3671.01,3658.48,3658.89,19538489,0
^SPX,5,20220923,201500,3660,3660,3655.86,3656.22,17661638,0
^SPX,5,20220923,202000,3656.15,3663.99,3655.54,3661.82,18601809,0
^SPX,5,20220923,202500,3661.85,3664.61,3661.09,3662.19,17195423,0
^SPX,5,20220923,203000,3662.33,3662.33,3655.74,3659.57,17559178,0
^SPX,5,20220923,203500,3659.75,3659.89,3654.74,3655.55,15856149,0
^SPX,5,20220923,204000,3655.72,3659,3653.76,3658.85,18668413,0
^SPX,5,20220923,204500,3658.74,3660.08,3656.45,3657.43,17013420,0
^SPX,5,20220923,205000,3656.89,3658.02,3653.89,3654.07,17336392,0
^SPX,5,20220923,205500,3653.05,3653.05,3647.57,3649.48,22331497,0
^SPX,5,20220923,210000,3648.91,3664.74,3648.91,3663.33,26938258,0
^SPX,5,20220923,210500,3663.24,3674.23,3661.03,3670.76,26573136,0
^SPX,5,20220923,211000,3670.57,3672.27,3664.82,3668.25,22787505,0
^SPX,5,20220923,211500,3669.15,3678.11,3669.15,3673.95,24585416,0
^SPX,5,20220923,212000,3673.66,3677.09,3669.38,3670.23,23300261,0
^SPX,5,20220923,212500,3670.63,3676.5,3668.57,3676.06,23653673,0
^SPX,5,20220923,213000,3676.59,3683.78,3676.59,3682.09,36689716,0
^SPX,5,20220923,213500,3681.79,3683.89,3675.19,3683.89,30379828,0
^SPX,5,20220923,214000,3684.5,3694.06,3681.92,3694.06,37767842,0
^SPX,5,20220923,214500,3693.43,3694.14,3686.49,3687.5,41337927,0
^SPX,5,20220923,215000,3683.92,3691,3681.61,3690.51,61323216,0
^SPX,5,20220923,215500,3691.74,3694.97,3682.68,3693.23,357496328,0
^SPX,5,20220926,153000,3679.22,3692.65,3676.05,3690.72,67903908,0
^SPX,5,20220926,153500,3691.77,3697.37,3689.55,3693.67,35773425,0
^SPX,5,20220926,154000,3692.99,3699.38,3686.37,3686.89,32648669,0
^SPX,5,20220926,154500,3686.21,3695.6,3685.98,3694.49,27502946,0
^SPX,5,20220926,155000,3694.69,3700.02,3694.12,3696.73,26381207,0
^SPX,5,20220926,155500,3696.11,3699.92,3692.53,3699.92,27668031,0
^SPX,5,20220926,160000,3699.51,3703.82,3693.38,3698.02,28181678,0
^SPX,5,20220926,160500,3698.56,3702.22,3695.11,3695.11,24339656,0
^SPX,5,20220926,161000,3695.41,3705.04,3689.22,3704.68,24306375,0
^SPX,5,20220926,161500,3704.32,3715.01,3704.32,3712.25,24055228,0
^SPX,5,20220926,162000,3712.78,3715.35,3711.27,3715.35,20839611,0
^SPX,5,20220926,162500,3714.7,3715.4,3709.7,3713.51,19828694,0
^SPX,5,20220926,163000,3713.27,3713.27,3704.93,3706.33,21648326,0
^SPX,5,20220926,163500,3705.85,3708.76,3704.73,3706.74,18135025,0
^SPX,5,20220926,164000,3707.42,3707.99,3699.86,3706.87,19755115,0
^SPX,5,20220926,164500,3706.35,3707.12,3693.18,3696.18,22001593,0
^SPX,5,20220926,165000,3697.1,3699.12,3694.25,3697.21,18728572,0
^SPX,5,20220926,165500,3697.53,3701.44,3694.95,3701,17150169,0
^SPX,5,20220926,170000,3699.75,3701.97,3696.8,3700.64,17678386,0
^SPX,5,20220926,170500,3700.15,3700.15,3685.15,3685.39,22846033,0
^SPX,5,20220926,171000,3683.5,3687.06,3682.7,3686.79,19723302,0
^SPX,5,20220926,171500,3687.85,3688.9,3683.11,3683.32,15604207,0
^SPX,5,20220926,172000,3682.82,3686.71,3678.98,3681.19,17901442,0
^SPX,5,20220926,172500,3680.64,3680.65,3674.43,3674.46,17852503,0
^SPX,5,20220926,173000,3674.03,3677.39,3673.47,3675.04,17359999,0
^SPX,5,20220926,173500,3674.55,3679.29,3674.36,3676.44,17622170,0
^SPX,5,20220926,174000,3676.78,3682.34,3672.29,3672.29,18321166,0
^SPX,5,20220926,174500,3671.09,3677.53,3668.43,3675.43,19066459,0
^SPX,5,20220926,175000,3675.69,3675.69,3671.9,3675.1,14676131,0
^SPX,5,20220926,175500,3676.17,3684.78,3675.98,3682.46,16234750,0
^SPX,5,20220926,180000,3682.55,3682.56,3675,3675.99,16467629,0
^SPX,5,20220926,180500,3675.67,3676.46,3673.04,3675.45,14922563,0
^SPX,5,20220926,181000,3675.33,3676.69,3674.3,3676.14,13291617,0
^SPX,5,20220926,181500,3674.75,3678.07,3674.13,3675.98,14930508,0
^SPX,5,20220926,182000,3675.75,3675.75,3667.23,3667.45,15163320,0
^SPX,5,20220926,182500,3664.7,3664.7,3659,3661.04,19509157,0
^SPX,5,20220926,183000,3660.69,3661.11,3655.13,3655.37,18543744,0
^SPX,5,20220926,183500,3655.42,3659.79,3655.21,3656.2,20210627,0
^SPX,5,20220926,184000,3656.32,3657.26,3653.74,3654.81,12943714,0
^SPX,5,20220926,184500,3654.45,3663.32,3654.45,3661.87,17035649,0
^SPX,5,20220926,185000,3661.29,3666.68,3661.29,3666.68,15795580,0
^SPX,5,20220926,185500,3666.48,3672.45,3666.48,3670.22,14485877,0
^SPX,5,20220926,190000,3669.95,3669.95,3661.3,3661.3,14513324,0
^SPX,5,20220926,190500,3661.19,3661.75,3657.05,3658.3,13412578,0
^SPX,5,20220926,191000,3658.28,3658.35,3650.35,3650.42,16670795,0
^SPX,5,20220926,191500,3650.51,3654.6,3650.23,3652.94,13981121,0
^SPX,5,20220926,192000,3652.48,3654.92,3648.88,3648.88,14635153,0
^SPX,5,20220926,192500,3649.2,3651.23,3644.76,3650.65,17153683,0
^SPX,5,20220926,193000,3652.65,3656.78,3651.2,3652.51,23512600,0
^SPX,5,20220926,193500,3652.67,3656.5,3652.64,3654.62,15863479,0
^SPX,5,20220926,194000,3654.2,3654.97,3649.83,3650.93,15444412,0
^SPX,5,20220926,194500,3650.9,3657.36,3650.88,3654.62,19356400,0
^SPX,5,20220926,195000,3654.67,3660.71,3654.3,3657.68,17022998,0
^SPX,5,20220926,195500,3657.38,3657.38,3646.72,3646.95,15245445,0
^SPX,5,20220926,200000,3646.96,3662.3,3646.57,3662.2,17881174,0
^SPX,5,20220926,200500,3662.24,3665.74,3660.53,3664.95,16233594,0
^SPX,5,20220926,201000,3665.06,3665.28,3661.53,3662.57,14128910,0
^SPX,5,20220926,201500,3663.33,3665.24,3661.66,3663.41,13395445,0
^SPX,5,20220926,202000,3662.35,3664.32,3659.99,3660.55,13416624,0
^SPX,5,20220926,202500,3660.45,3660.45,3652.76,3653.28,14653789,0
^SPX,5,20220926,203000,3652.3,3657.94,3652.3,3655.87,14380768,0
^SPX,5,20220926,203500,3655.99,3656.28,3649.65,3653.12,15520854,0
^SPX,5,20220926,204000,3653.75,3655.02,3650.59,3654.55,15134512,0
^SPX,5,20220926,204500,3653.8,3671.01,3653.58,3670.99,23570667,0
^SPX,5,20220926,205000,3670.03,3672.84,3665.86,3671.48,21491234,0
^SPX,5,20220926,205500,3672.03,3673.28,3669.15,3669.97,17597840,0
^SPX,5,20220926,210000,3669.71,3675.64,3669.71,3672.44,20255818,0
^SPX,5,20220926,210500,3672.31,3674.92,3667.92,3674.92,20134948,0
^SPX,5,20220926,211000,3675.16,3676.03,3670.05,3670.25,20201310,0
^SPX,5,20220926,211500,3670.02,3674.73,3663.11,3673.23,26054776,0
^SPX,5,20220926,212000,3671.85,3673.19,3665.09,3666.28,18760764,0
^SPX,5,20220926,212500,3666.68,3669.93,3664.7,3668.82,19071745,0
^SPX,5,20220926,213000,3668.75,3668.75,3662.18,3665.7,24878731,0
^SPX,5,20220926,213500,3665.12,3671.86,3662.37,3664.46,32050135,0
^SPX,5,20220926,214000,3663.82,3669.82,3660.34,3666.6,32018944,0
^SPX,5,20220926,214500,3667.81,3673.27,3665.62,3671.75,35569358,0
^SPX,5,20220926,215000,3669.05,3682.48,3664.66,3677.23,61851243,0
^SPX,5,20220926,215500,3674.52,3674.52,3654.11,3655.04,371871783,0
^SPX,5,20220927,153000,3686.44,3704.58,3686.44,3704.33,62549841,0
^SPX,5,20220927,153500,3706.34,3711.65,3704,3711.49,33371677,0
^SPX,5,20220927,154000,3711.86,3717.35,3709.43,3710.7,32078561,0
^SPX,5,20220927,154500,3710.71,3711.12,3697.25,3697.25,33372549,0
^SPX,5,20220927,155000,3697.27,3703.75,3692.36,3701.72,31531201,0
^SPX,5,20220927,155500,3702.09,3702.09,3695.69,3697.68,26179764,0
^SPX,5,20220927,160000,3699.35,3699.35,3678.67,3684.04,32603534,0
^SPX,5,20220927,160500,3683.32,3684.41,3673.79,3676.55,24828922,0
^SPX,5,20220927,161000,3675.96,3684.62,3675.75,3684.52,22564668,0
^SPX,5,20220927,161500,3684.45,3687.43,3679.88,3685.58,22199746,0
^SPX,5,20220927,162000,3684.64,3693.31,3683.67,3689.17,23819201,0
^SPX,5,20220927,162500,3690.31,3694.82,3683.9,3684.2,20818571,0
^SPX,5,20220927,163000,3683.4,3694.74,3683.4,3690.34,23749734,0
^SPX,5,20220927,163500,3690.09,3697.46,3689.12,3689.93,23776614,0
^SPX,5,20220927,164000,3690.13,3700.19,3688.39,3700.19,20347101,0
^SPX,5,20220927,164500,3699.73,3702.94,3697.41,3701.52,20110883,0
^SPX,5,20220927,165000,3701.85,3702.14,3696.74,3696.74,17738887,0
^SPX,5,20220927,165500,3696.38,3698.93,3696.14,3697.68,16975858,0
^SPX,5,20220927,170000,3697.65,3698.69,3688.39,3689.68,18926395,0
^SPX,5,20220927,170500,3689.45,3697.63,3687.84,3697.63,16638414,0
^SPX,5,20220927,171000,3698.38,3698.42,3688.07,3688.07,15917676,0
^SPX,5,20220927,171500,3688.22,3689.21,3684.97,3685.14,19017924,0
^SPX,5,20220927,172000,3685.05,3686.06,3674.57,3674.57,18890794,0
^SPX,5,20220927,172500,3675.17,3676.07,3663.02,3665.38,25589929,0
^SPX,5,20220927,173000,3664.8,3671.55,3663.85,3670.72,18235780,0
^SPX,5,20220927,173500,3671.11,3672.24,3668.06,3671.65,15346095,0
^SPX,5,20220927,174000,3670.64,3672.21,3668.2,3668.94,15538948,0
^SPX,5,20220927,174500,3668.64,3670.54,3664.65,3664.65,12597122,0
^SPX,5,20220927,175000,3665.64,3668.58,3657.37,3657.37,20918494,0
^SPX,5,20220927,175500,3657.49,3659.79,3654.57,3654.57,16820289,0
^SPX,5,20220927,180000,3654.12,3654.58,3648.65,3654.09,20610980,0
^SPX,5,20220927,180500,3654.02,3654.02,3646.03,3647.08,16874284,0
^SPX,5,20220927,181000,3646.26,3646.52,3634.43,3638.19,24438233,0
^SPX,5,20220927,181500,3638.9,3639.02,3626.63,3626.63,21604283,0
^SPX,5,20220927,182000,3626.22,3632.34,3626.17,3630.42,19925974,0
^SPX,5,20220927,182500,3630.25,3639.48,3630.04,3635.88,19882553,0
^SPX,5,20220927,183000,3635.08,3640.88,3634.84,3640.26,14140569,0
^SPX,5,20220927,183500,3640.5,3641.05,3632.28,3634.63,15682558,0
^SPX,5,20220927,184000,3633.96,3637.83,3632.3,3636.71,15458687,0
^SPX,5,20220927,184500,3636.45,3639.24,3634.55,3639.24,13898429,0
^SPX,5,20220927,185000,3638.98,3643.07,3631.04,3642.97,16589831,0
^SPX,5,20220927,185500,3643.4,3643.78,3640.51,3642.14,14503590,0
^SPX,5,20220927,190000,3640.87,3640.87,3628.98,3630.03,21659791,0
^SPX,5,20220927,190500,3630.03,3638.55,3630.03,3633.47,20172322,0
^SPX,5,20220927,191000,3633.57,3634.19,3629.95,3634.04,14402762,0
^SPX,5,20220927,191500,3634.08,3637.16,3633.71,3636.16,12953852,0
^SPX,5,20220927,192000,3635.8,3636.25,3632.23,3633,12498486,0
^SPX,5,20220927,192500,3632.08,3635.01,3629.7,3633.6,13059011,0
^SPX,5,20220927,193000,3632.93,3637.21,3631.29,3637.08,14241972,0
^SPX,5,20220927,193500,3636.83,3637.12,3630.04,3630.22,13354666,0
^SPX,5,20220927,194000,3630.18,3630.33,3624.39,3626.77,15354059,0
^SPX,5,20220927,194500,3627.72,3631.55,3627.72,3629.39,15733050,0
^SPX,5,20220927,195000,3628.96,3630.72,3627,3627.06,12512742,0
^SPX,5,20220927,195500,3626.75,3630.55,3623.37,3630.48,16595556,0
^SPX,5,20220927,200000,3630.41,3639.83,3630.41,3639.14,19039831,0
^SPX,5,20220927,200500,3638.11,3638.11,3634.38,3635.11,14613726,0
^SPX,5,20220927,201000,3635.35,3636.15,3631.33,3631.33,15684222,0
^SPX,5,20220927,201500,3630.39,3632.17,3628.67,3629.55,14559826,0
^SPX,5,20220927,202000,3629.24,3633.05,3627.99,3633.05,14849620,0
^SPX,5,20220927,202500,3633.64,3635.73,3632.37,3635.57,15488907,0
^SPX,5,20220927,203000,3635.46,3636.27,3631.58,3635.89,14275443,0
^SPX,5,20220927,203500,3635.92,3648.25,3634.53,3647.43,18909184,0
^SPX,5,20220927,204000,3647.62,3654.18,3647.62,3649.57,23438589,0
^SPX,5,20220927,204500,3649.49,3658.73,3646.6,3658.73,22436066,0
^SPX,5,20220927,205000,3658.49,3658.49,3654.04,3655.4,20087004,0
^SPX,5,20220927,205500,3654.05,3655.8,3652.26,3654.35,16452206,0
^SPX,5,20220927,210000,3653.09,3653.29,3642.21,3648.83,24320546,0
^SPX,5,20220927,210500,3648.45,3651.41,3645.99,3651.02,18085190,0
^SPX,5,20220927,211000,3651.07,3651.3,3648.53,3650.85,17751373,0
^SPX,5,20220927,211500,3649.56,3651.31,3642.62,3651.31,21093009,0
^SPX,5,20220927,212000,3651.44,3651.61,3646.25,3649.67,21149234,0
^SPX,5,20220927,212500,3648,3648.86,3642.27,3644.08,20434143,0
^SPX,5,20220927,213000,3644.6,3644.72,3636.05,3638.12,26266551,0
^SPX,5,20220927,213500,3638.35,3641.71,3635.28,3637.67,25871004,0
^SPX,5,20220927,214000,3637.03,3646.4,3636.37,3646.4,29774274,0
^SPX,5,20220927,214500,3646.17,3646.25,3640.5,3645.48,38510330,0
^SPX,5,20220927,215000,3645.31,3652.65,3645.31,3652.14,56755019,0
^SPX,5,20220927,215500,3651.42,3653.88,3643.63,3647.29,329250287,0
^SPX,5,20220928,153000,3656.67,3656.67,3640.73,3644.38,62467580,0
^SPX,5,20220928,153500,3644.88,3649.54,3641.48,3645.21,33856990,0
^SPX,5,20220928,154000,3644.41,3657.79,3642.75,3657.79,27070658,0
^SPX,5,20220928,154500,3658.28,3661.11,3650.98,3655.85,34455799,0
^SPX,5,20220928,155000,3654.71,3661.94,3653.22,3655.81,29797684,0
^SPX,5,20220928,155500,3655.85,3661.9,3655.83,3657.12,25586540,0
^SPX,5,20220928,160000,3657.22,3671.24,3654.82,3655.87,33688263,0
^SPX,5,20220928,160500,3656.26,3658.68,3647.89,3647.91,27270150,0
^SPX,5,20220928,161000,3646.25,3655.92,3646.25,3654.56,23224469,0
^SPX,5,20220928,161500,3655.03,3657.76,3647.87,3656.32,24649230,0
^SPX,5,20220928,162000,3656.33,3669.29,3656.33,3669.19,25127628,0
^SPX,5,20220928,162500,3668.92,3675.59,3665.89,3675.56,27744868,0
^SPX,5,20220928,163000,3677.89,3678.64,3673.92,3676.83,26226478,0
^SPX,5,20220928,163500,3677.08,3683.67,3674.88,3676.07,26145247,0
^SPX,5,20220928,164000,3676.34,3685.04,3675.6,3683.79,22901742,0
^SPX,5,20220928,164500,3682.22,3688.16,3682.22,3685.06,21354840,0
^SPX,5,20220928,165000,3685.65,3685.86,3681.32,3684.83,19743170,0
^SPX,5,20220928,165500,3684.28,3684.51,3678.32,3680.25,18889125,0
^SPX,5,20220928,170000,3678.52,3687.03,3676.42,3685.38,21790073,0
^SPX,5,20220928,170500,3682.67,3682.82,3678.23,3678.23,19789091,0
^SPX,5,20220928,171000,3677.96,3685.07,3677.61,3682.13,20845369,0
^SPX,5,20220928,171500,3681.68,3685.49,3680.93,3683.97,17243113,0
^SPX,5,20220928,172000,3683.94,3693.89,3683.94,3692.25,23974153,0
^SPX,5,20220928,172500,3692.93,3695.37,3686.25,3686.36,21391783,0
^SPX,5,20220928,173000,3686.88,3687.18,3681.38,3682.07,20428788,0
^SPX,5,20220928,173500,3684.57,3687.25,3680.82,3681.67,21827599,0
^SPX,5,20220928,174000,3680.84,3683.07,3679.62,3683.07,10806239,0
^SPX,5,20220928,174500,3683.59,3690.49,3681.42,3689.31,18076545,0
^SPX,5,20220928,175000,3689.05,3694.99,3688.85,3694.71,18224235,0
^SPX,5,20220928,175500,3694.4,3697.88,3694.4,3697.41,18577114,0
^SPX,5,20220928,180000,3697.59,3699.21,3696.04,3698,16734466,0
^SPX,5,20220928,180500,3698.51,3698.51,3695.99,3696.79,16037218,0
^SPX,5,20220928,181000,3696.65,3703.94,3696.65,3703.66,20907387,0
^SPX,5,20220928,181500,3703.54,3708.33,3701.52,3708.33,20847189,0
^SPX,5,20220928,182000,3708.8,3708.93,3701.31,3701.35,17921454,0
^SPX,5,20220928,182500,3701,3701.37,3696.9,3697.68,15244025,0
^SPX,5,20220928,183000,3697.4,3700.11,3695.52,3700.08,15592650,0
^SPX,5,20220928,183500,3699.81,3700.01,3695.35,3695.9,13515793,0
^SPX,5,20220928,184000,3695.84,3703.59,3695.55,3703.33,17040473,0
^SPX,5,20220928,184500,3703.94,3706.58,3701.32,3701.73,15985351,0
^SPX,5,20220928,185000,3701.72,3702.23,3698.26,3700.22,15674034,0
^SPX,5,20220928,185500,3700.79,3702.41,3699.92,3702.1,13588923,0
^SPX,5,20220928,190000,3702.87,3703.13,3698.81,3702.08,17358722,0
^SPX,5,20220928,190500,3702.5,3712.03,3702.5,3711.53,17182329,0
^SPX,5,20220928,191000,3711.49,3711.49,3708.39,3709.37,13063152,0
^SPX,5,20220928,191500,3710.17,3713.38,3710.17,3713.06,16161757,0
^SPX,5,20220928,192000,3711.84,3712.23,3710.08,3710.23,12704432,0
^SPX,5,20220928,192500,3710.57,3710.57,3705.38,3706.02,14179816,0
^SPX,5,20220928,193000,3706.57,3707.49,3704.33,3706.89,11908853,0
^SPX,5,20220928,193500,3706.82,3706.98,3702.56,3705.07,13430984,0
^SPX,5,20220928,194000,3704.82,3708.27,3704.63,3705.23,12871111,0
^SPX,5,20220928,194500,3705,3705.41,3698.88,3700.11,15471195,0
^SPX,5,20220928,195000,3700.18,3700.18,3696.55,3699.41,13330665,0
^SPX,5,20220928,195500,3699.78,3701.95,3698.61,3700.82,13377290,0
^SPX,5,20220928,200000,3701.07,3703.06,3700.11,3702.32,13683392,0
^SPX,5,20220928,200500,3702.67,3705.59,3702.39,3704.44,14776229,0
^SPX,5,20220928,201000,3704.6,3705.69,3702.6,3702.6,13218432,0
^SPX,5,20220928,201500,3702.91,3704.09,3699.93,3702.08,13388838,0
^SPX,5,20220928,202000,3702.16,3702.16,3699.9,3699.9,12391571,0
^SPX,5,20220928,202500,3699.89,3702.51,3697.91,3702.09,13880110,0
^SPX,5,20220928,203000,3702.21,3708.81,3702.21,3708.81,15653426,0
^SPX,5,20220928,203500,3708.83,3711.38,3708.61,3711.02,15405630,0
^SPX,5,20220928,204000,3710.83,3710.83,3702.25,3705.2,15607251,0
^SPX,5,20220928,204500,3706.16,3706.61,3704.08,3706.59,11536729,0
^SPX,5,20220928,205000,3707.93,3710.43,3707.93,3709.76,14337261,0
^SPX,5,20220928,205500,3709.61,3710.78,3708.76,3708.91,13101694,0
^SPX,5,20220928,210000,3708.71,3716.91,3707.88,3716.91,19237732,0
^SPX,5,20220928,210500,3716.67,3723.63,3715.8,3721.94,26296882,0
^SPX,5,20220928,211000,3721.44,3723.94,3720.13,3721.23,19910287,0
^SPX,5,20220928,211500,3721.46,3722.93,3718.25,3718.76,18814797,0
^SPX,5,20220928,212000,3718.87,3721.09,3716.99,3719.98,19717974,0
^SPX,5,20220928,212500,3719.68,3724.57,3719.68,3722.17,23437334,0
^SPX,5,20220928,213000,3722.5,3729.77,3722.5,3729.63,28400049,0
^SPX,5,20220928,213500,3729.97,3730.35,3726.75,3727.59,27029160,0
^SPX,5,20220928,214000,3727.49,3733.5,3727.49,3731.06,33532105,0
