"Date","Real Volume"
"2019-01-23","423078590.6002221"
"2019-01-31","422247635.03267103"
"2017-05-25","422168248.1444815"
"2019-12-21","419721662.10572463"
"2018-07-01","419363009.8486474"
"2017-09-22","417855497.61298114"
"2017-09-29","417822260.6532968"
"2018-10-09","417544269.2876415"
"2018-10-07","416868341.01362807"
"2018-11-03","416853444.9571042"
"2017-07-25","416309238.1893187"
"2020-01-01","415438236.2666432"
"2018-10-28","410565991.0543877"
"2018-11-10","409170742.3649166"
"2017-08-19","407440948.87134594"
"2017-09-28","406055486.9870658"
"2019-01-21","405805541.91880876"
"2017-09-25","405000207.58493555"
"2018-06-17","401573345.45556235"
"2019-01-27","399124038.44805676"
"2019-02-15","393339872.7903943"
"2017-08-08","390597739.2964903"
"2017-07-18","385616052.4463652"
"2019-03-17","384747083.4664572"
"2019-02-09","383052115.2556748"
"2017-09-11","380331812.8202901"
"2018-10-14","379591466.51932806"
"2017-09-17","378338440.3675332"
"2019-01-26","377669132.5421266"
"2017-06-14","377594564.8690347"
"2019-01-24","376183093.7631521"
"2017-07-21","375380779.6241946"
"2019-02-10","374972981.51838636"
"2019-01-12","370616908.27687293"
"2019-02-14","370023953.83970207"
"2017-08-23","367124689.9828851"
"2017-10-03","366285373.92244244"
"2019-01-25","365100368.3530349"
"2018-09-16","362388117.27550465"
"2019-02-04","359699176.56923413"
"2017-09-20","353862208.3268716"
"2017-08-21","350200091.2439134"
"2017-09-09","348565301.8309477"
"2018-09-15","348238936.191315"
"2017-10-11","346396871.49670005"
"2017-06-26","343288858.43169034"
"2018-10-06","342889847.0794095"
"2019-02-05","341336287.5663796"
"2017-08-31","339840258.4817395"
"2017-09-07","338921126.05985177"
"2017-08-25","337001607.2182205"
"2018-10-27","336282862.84011644"
"2019-02-02","336265050.2509458"
"2018-07-14","334734045.8604865"
"2018-10-13","334207036.55194783"
"2017-10-02","333927758.5564921"
"2018-10-21","333185432.24980026"
"2017-10-08","331490298.4300552"
"2019-02-03","330560921.8230924"
"2017-06-27","328949084.2132303"
"2017-08-11","326622501.4447614"
"2017-07-17","325308038.4990413"
"2019-02-16","324117364.9017728"
"2017-05-27","322063586.7556706"
"2017-05-26","316996196.4641194"
"2017-10-28","315422917.06487024"
"2017-07-28","314061110.4409024"
"2019-02-07","311312389.89298147"
"2017-07-16","310354244.0321194"
"2017-08-30","309374108.52298975"
"2017-08-01","304368648.44555765"
"2017-08-09","304061757.097613"
"2017-08-24","301221606.7336632"
"2017-09-30","298752115.82238495"
"2017-08-28","294146675.9412275"
"2017-07-19","291893753.5631434"
"2017-10-01","289220989.22976786"
"2017-06-13","287481239.7335838"
"2017-10-05","286122672.3291548"
"2017-06-07","285591131.1695789"
"2017-07-26","285439542.20052224"
"2017-07-11","284920464.0523035"
"2017-05-22","283325821.9412366"
"2017-10-04","283100068.5422612"
"2017-05-24","278838166.6261086"
"2017-07-15","278072556.0579386"
"2017-10-06","276701439.6566928"
"2017-07-22","273500499.20659536"
"2017-09-26","269889225.77714026"
"2017-07-10","267796486.86969382"
"2017-06-21","267042905.35191151"
"2017-08-20","266704653.83414644"
"2017-09-23","261433082.72126192"
"2017-06-16","260905789.9267039"
"2017-06-01","252223759.95594317"
"2017-07-23","249226696.72262117"
"2017-06-28","243049895.04007232"
"2017-06-20","241507548.77202517"
"2017-07-27","237105725.2134216"
"2017-06-08","233641381.62795833"
"2017-07-12","231806280.49715686"
"2017-07-31","229909404.26402158"
"2017-05-31","229211051.5624562"
"2017-08-10","227698149.0531568"
"2017-05-30","224849005.6680065"
"2021-07-02","223733558.7792618"
"2017-07-14","217902218.94872183"
"2017-09-24","213267950.73851407"
"2017-05-23","210834189.16573307"
"2017-06-10","208330579.8970774"
"2017-08-02","207349984.042079"
"2017-05-28","205600699.92587522"
"2017-07-29","203271843.30917144"
"2017-06-18","200274669.5037743"
"2017-05-11","193756207.32771516"
"2017-06-22","193261225.8902744"
"2017-06-17","192803087.47619247"
"2017-07-07","190878952.11972815"
"2017-06-19","190834338.40310252"
"2017-05-09","190733087.9440198"
"2017-06-25","190642820.20812148"
"2017-06-11","189770128.88751745"
"2017-07-05","189586982.47672302"
"2017-06-05","189384996.35168543"
"2017-06-24","188927298.0659636"
"2017-07-24","188618070.8962696"
"2017-07-30","185065340.73756242"
"2017-05-04","184455403.5006607"
"2017-05-08","182142231.99337146"
"2017-05-29","181816087.8982784"
"2017-10-07","181689842.3961771"
"2017-07-13","181190407.2170267"
"2017-05-19","178954948.19966537"
"2017-08-03","178550495.65290597"
"2017-05-12","178511412.02591068"
"2017-05-17","173123206.1979307"
"2017-07-03","172307291.84622085"
"2017-06-02","169432634.39895073"
"2017-06-09","167488450.90337136"
"2017-07-04","167466163.9652231"
"2017-05-05","166381147.77367866"
"2017-08-26","164096575.4142881"
"2017-06-29","162905409.88214844"
"2017-08-27","158807513.81322417"
"2017-06-30","156537083.37870082"
"2017-06-03","156504932.2251712"
"2017-05-20","155151698.54018104"
"2017-07-01","149071401.59950846"
"2017-05-21","145225219.43019402"
"2017-07-02","145136348.92499018"
"2017-03-24","145050559.58435538"
"2017-06-04","144836529.43066883"
"2017-08-07","142888817.53038314"
"2017-05-10","142872135.04204613"
"2017-05-16","140205691.4634224"
"2017-05-15","138335422.41909885"
"2017-05-18","137107490.83642772"
"2017-05-01","134726221.09488913"
"2017-08-04","132021931.2258376"
"2017-06-23","130269992.92663047"
"2017-03-25","129737716.55445088"
"2017-05-13","127656476.47082515"
"2019-10-16","125860194.6402814"
"2017-07-06","123652599.31458813"
"2017-07-08","121164316.00222376"
"2017-04-03","115137797.35968298"
"2017-05-03","111482399.92757025"
"2017-05-07","107006535.14668968"
"2017-04-28","103749184.47008936"
"2017-03-31","101438318.20070404"
"2017-05-02","98255800.59636295"
"2017-04-06","97223168.65250976"
"2017-03-27","95032407.13266985"
"2017-03-26","94923104.26817544"
"2017-03-28","94526751.72189012"
"2017-07-09","93770867.08952804"
"2017-05-06","87372662.89974883"
"2017-03-29","85453741.5261257"
"2017-04-27","83974766.35304268"
"2017-05-14","80330287.66525784"
"2017-04-02","78315893.22550264"
"2017-03-30","77871460.42077152"
"2017-04-04","75678066.24452817"
"2017-04-26","75210172.52320676"
"2017-04-13","74215779.38843493"
"2017-04-07","71475744.8768866"
"2017-04-05","70842023.47940448"
"2017-04-20","67577719.93210669"
"2017-03-23","65345885.06205602"
"2017-04-18","58405563.64446026"
"2017-04-01","56630493.56156139"
"2017-04-14","55129647.65800534"
"2017-04-30","53629056.650128566"
"2017-04-29","52558332.78991666"
"2017-04-25","50359775.35342632"
"2017-04-19","49184484.74585115"
"2017-04-12","49068234.0946296"
"2017-04-21","48697946.42737736"
"2017-04-11","48464378.35695892"
"2017-04-09","47427990.11559888"
"2017-04-24","44801134.5720705"
"2017-04-17","44283267.26256313"
"2017-04-10","43736388.39083453"
"2017-04-22","43570018.593161285"
"2017-04-08","38326595.50614075"
"2017-04-23","38018247.44315515"
"2017-04-15","31224968.42005113"
"2017-04-16","24330253.78314616"
"2017-08-05","6877622.478350014"
"2017-08-06","5437374.163189787"
